index,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
12114,1,-1,1,1,1,-1,0,1,-1,-1,-1,1,1,0,0,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,1
20590,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1
4779,1,-1,1,1,1,-1,0,-1,1,-1,1,1,-1,-1,0,-1,1,-1,0,1,1,-1,1,-1,-1,0,-1,1,1,-1,-1
8415,1,1,1,-1,1,1,0,1,-1,1,1,1,1,0,0,-1,-1,-1,0,1,1,1,1,-1,1,1,1,1,0,1,1
20555,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,1
9274,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,-1,1,1,-1
16656,1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,0,0,-1,-1,-1,0,1,1,1,1,1,-1,1,-1,1,1,1,1
13793,1,-1,1,1,1,-1,0,1,-1,1,1,1,-1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1395,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
15699,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
4636,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
2098,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,1,-1,0,1,1
11325,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
16745,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
10860,1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,-1
85,-1,-1,-1,1,1,-1,0,0,-1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,1,1,-1,-1,-1,1,0,-1,-1
7970,-1,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,0,0,1,1,1,0,1,1,-1,1,-1,1,0,-1,1,1,1,-1
8493,-1,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,0,-1,0,-1,1,0,-1,1,-1,1,-1,1,0,-1,1,1,1,1
16610,-1,1,1,-1,1,-1,0,-1,-1,1,1,1,1,-1,0,0,1,1,0,1,1,1,1,1,1,-1,1,1,0,-1,-1
18165,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1
2383,1,-1,1,1,1,-1,1,1,-1,-1,-1,1,-1,0,0,-1,-1,1,0,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,1
18019,-1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,0,1,1,-1,1,-1,1,1,1,1,0,1,1
16512,-1,-1,-1,-1,-1,-1,0,-1,-1,1,1,-1,1,0,0,0,1,-1,0,1,1,1,1,-1,-1,1,1,1,1,1,1
2152,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
9251,-1,0,-1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
1578,1,-1,1,1,1,-1,0,0,1,-1,-1,1,1,-1,1,-1,-1,1,0,1,1,-1,1,1,-1,1,-1,1,1,1,-1
7799,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
17144,-1,-1,1,1,1,-1,1,0,1,1,1,1,-1,-1,0,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1
11486,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
3225,1,1,1,1,1,-1,0,1,-1,-1,1,1,1,0,-1,1,1,1,0,-1,1,-1,1,-1,1,1,-1,1,0,1,1
20651,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1
9988,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1
1088,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
11594,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,1,-1
3227,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
13016,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,1
1863,1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,-1
2434,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,1,1,1,1
10196,1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
17382,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,0,1,-1,1,-1,0,1,1,1,1,1,-1,1,1,-1,1,1,1
20394,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,0,0,-1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1
4776,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,-1,0,1,-1
9086,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,-1,-1,0,1,1
14308,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,-1,1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,1
13564,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
8850,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,0,1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1
15755,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,-1,1,-1,1,1,1,1
4139,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,-1,1,-1,-1,1,1,1
9046,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1
8617,-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1
18273,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,1,0,1,-1
15485,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,0,0,1,1,1,0,-1,1,-1,1,1,-1,1,-1,1,-1,1,1
14471,1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,0,1,-1,-1,-1,1,-1,1,1,1,1,-1,1
4954,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
7505,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,-1,-1
1136,1,-1,1,1,1,-1,0,1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,-1,0,-1,-1,0,1,-1
15122,-1,-1,-1,1,-1,-1,0,1,-1,1,1,-1,1,0,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1
18656,-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,1,1,-1
3237,1,-1,1,1,1,-1,0,1,-1,1,1,1,-1,0,1,-1,1,1,0,1,1,1,1,-1,-1,0,-1,-1,0,-1,-1
3611,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,-1,-1,1,0,1,1,1,1,-1,1,1,-1,-1,0,-1,-1
13558,1,0,-1,1,1,-1,-1,1,-1,1,1,1,1,0,1,-1,-1,-1,0,1,1,1,1,1,-1,1,-1,-1,0,-1,1
18953,-1,-1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,0,1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
5875,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,0,-1,1,-1,1,-1,1,0,1,1,0,1,-1
13577,1,1,1,1,1,1,0,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,-1,1,1,1,0,1,1
1852,1,1,1,1,1,-1,0,0,-1,-1,-1,1,1,-1,0,1,-1,1,0,1,1,1,1,1,-1,0,-1,1,1,-1,-1
16287,-1,-1,1,-1,1,-1,0,0,1,1,-1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,1,0,1,-1
12027,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
12404,1,-1,1,1,1,1,0,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,-1,1,1,-1,0,1,1
21867,-1,-1,1,1,1,-1,0,1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,-1,0,1,-1
21798,1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,-1,-1
11671,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
20165,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,1
19631,-1,0,1,1,1,-1,0,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0,-1,1,-1,-1,1,1,1,-1,-1,0,-1,-1
21802,1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
17718,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
19964,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
11071,1,-1,-1,1,1,-1,1,1,-1,1,1,-1,1,0,-1,-1,-1,-1,0,1,1,1,1,1,-1,0,-1,1,1,-1,-1
13383,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,-1,1,0,-1,-1
9543,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,0,0,-1,1,-1,1,1,1,1,1,1,-1,0,-1,1,1,1,1
14373,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
15022,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,-1,1,-1,1,0,1,1
14786,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,0,0,-1,1,1,0,1,1,-1,1,1,1,0,-1,1,0,1,1
21732,1,-1,1,1,1,-1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
13087,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
15923,1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
17208,1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,0,-1,1,0,1,-1,-1,-1,-1,1,1,1,1,0,1,1
1165,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,0,-1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1
14514,1,1,1,1,1,-1,0,0,-1,1,1,1,1,-1,-1,1,1,1,0,1,1,1,1,1,1,-1,-1,-1,0,1,-1
16694,-1,-1,-1,-1,-1,-1,0,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1
2261,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,-1,-1,-1,1,1,1,1
7762,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
7261,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1
18725,1,-1,1,1,1,-1,0,1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
3839,1,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,-1,1,-1,1,-1,-1,1,0,1,-1
3667,1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,1,-1,1,1,0,1,1,1,1,1,-1,-1,-1,1,1,1,-1
9002,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
20287,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,0,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
464,1,-1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,0,-1,-1,1,0,1,1,-1,-1,-1,1,-1,-1,1,0,1,1
19802,1,1,1,1,1,-1,-1,0,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,1,-1,0,1,-1
5354,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,1,1,1
19543,1,-1,1,1,1,-1,0,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1
11560,-1,-1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,0,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1
17541,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,0,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
16667,1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
21820,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1
10303,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,-1,1,0,1,1,-1,-1,1,1,-1,-1,-1,0,1,1
11322,1,-1,1,1,1,1,0,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,-1,1,-1,1,0,1,1
12743,1,1,1,1,1,-1,0,0,-1,1,1,1,1,-1,0,1,1,1,0,1,1,1,1,1,-1,1,-1,-1,1,1,-1
9576,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,0,1,1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
19044,-1,-1,1,1,1,-1,1,0,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
18728,1,-1,1,1,1,-1,0,1,1,1,1,1,-1,0,0,0,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,-1,1
11623,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,-1,1,-1,1,1,1,1
18141,-1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,0,0,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
8479,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1
22096,1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,0,-1,1,0,1,-1,-1,-1,1,1,1,-1,1,0,1,1
13968,-1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,0,0,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,1
5741,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,-1,-1
11832,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
10469,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,0,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
21345,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,0,0,1,1,1,0,1,1,1,1,1,1,-1,1,1,-1,1,1
11187,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,0,0,-1,-1,1,1,1,1,1,1,-1,-1,0,-1,1,0,1,-1
16247,-1,1,1,1,1,1,0,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
13959,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1,1,1,1,-1,1,-1,1,0,1,1
10001,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1649,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,-1,-1,-1,1,0,1,-1
7177,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
17288,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,0,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
858,1,-1,1,1,1,-1,0,0,1,-1,-1,1,-1,-1,0,-1,-1,1,0,-1,1,-1,-1,1,-1,0,-1,1,0,-1,-1
5793,1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,-1,1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,-1,-1
4366,1,1,1,1,1,-1,0,1,-1,-1,-1,1,1,0,0,1,-1,1,0,1,1,-1,1,-1,1,1,-1,1,0,-1,1
6319,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,0,1,1,0,-1,-1
3504,1,-1,1,1,-1,-1,-1,0,1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,0,-1,-1,1,1,-1
5571,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,1,-1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1
13193,1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1
6386,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1805,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,0,1,1,1,1,-1,-1,0,-1,-1,0,1,-1
14797,1,1,1,1,1,-1,0,1,-1,-1,1,1,1,0,0,1,1,1,0,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1
4719,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,-1,0,-1,1,0,1,-1
16439,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,-1
14855,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
7413,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,0,0,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
6962,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
981,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
7440,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
5634,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,0,-1,1,-1,-1,-1,1,1,-1,1,1,1,1
8819,-1,-1,1,1,1,-1,1,0,1,-1,-1,1,1,-1,1,-1,-1,1,0,1,1,-1,1,1,1,0,-1,1,1,1,-1
1510,1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,-1,0,-1,1,1,1,1
5115,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,-1,0,-1,1,1,1,-1
20978,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,-1,0,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1
6276,-1,-1,1,-1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
20234,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
9381,1,-1,1,1,1,-1,0,1,1,1,1,1,1,0,-1,-1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1
21014,-1,0,1,-1,1,-1,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
841,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
7988,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,0,-1,1,0,1,-1
14143,1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,1,-1,1,1,0,1,1,1,1,-1,-1,-1,-1,1,1,1,-1
7068,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
18833,1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
16391,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
13750,1,1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,0,1,1,1,1,0,-1,1,-1,1,1,1,1,-1,1,0,1,1
15830,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,1,-1,1,1,0,1,1
21221,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,-1,1,1,-1,0,-1,1,-1,1,-1
14518,1,-1,1,-1,1,-1,0,0,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,-1,1,-1
12158,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1380,1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,0,-1,1,-1,1,1,-1,1,-1,1,-1,1,1
8433,-1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,1,1,1,1,1
20982,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,1,1,1
12255,1,1,1,1,1,-1,0,0,-1,1,1,1,1,-1,0,1,1,1,0,1,1,1,1,1,-1,-1,-1,1,0,1,-1
20550,-1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,0,1,0,-1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,1
12663,1,-1,1,1,1,-1,0,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1996,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,-1,-1,-1,1,0,1,-1
19886,1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,0,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,-1,1
12992,1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
11105,1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,-1
5323,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1
21678,1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,0,0,-1,1,1,0,-1,1,-1,1,1,1,1,1,1,-1,1,1
12043,1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,1,0,0,-1,-1,1,0,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,1
14583,1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1,1,1,1,-1,1,1,-1,0,1,1
19718,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,-1
4768,1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,0,-1,-1,-1,0,1,1,1,1,1,-1,0,-1,1,0,-1,1
1458,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,0,0,-1,1,1,0,1,1,-1,1,-1,-1,0,1,1,1,1,-1
14170,1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,0,0,1,-1,1,0,1,1,1,1,-1,1,1,1,1,0,-1,1
723,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
14554,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,0,1,1
16939,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
